text,label
"The Regulator may at any time vary a Recognition Order for the purpose of correcting an error in, or omission from, the order.",non-obligation
Revocation of requirements: applications by Institutions,non-obligation
"For an Islamic Financial Institution, assets corresponding to Unrestricted PSIAs will fall within the Exposure Measure and are therefore relevant to the Leverage Ratio calculation.  ",obligation
"Where, during the course of an investigation, we have obtained original documents, we will usually return those to the person from whom the documents were received, as soon as practicable after the conclusion of the investigation or related proceedings.",obligation
"Transfers to Special Purpose Entities (SPEs). Where an Originator acts as Underwriter for the Securities issued, the underlying items will not be regarded as being transferred until 90% of the total issuance has been sold to third parties. ",obligation
DOMESTIC FUNDS,non-obligation
"Large Exposures risk from Underwriting Securities: Calculating the net Underwriting Exposure. For Large Exposures purposes, the total amount of an Authorised Person's Trading Book Exposures to any Person must include net Underwriting Exposure to that Person.",obligation
Allocation of payments to capital or income,non-obligation
"In considering whether to allow the agreement or obligation to be enforced or (as the case may be) the money or property paid or transferred under the agreement to be retained, the Court must have regard to (a) if the Applicant made the Unlawful Communication, whether he reasonably believed that he was not making such a communication; and (b) if the Applicant did not make the Unlawful Communication, whether he knew that the agreement was entered into in consequence of such a communication.",obligation
"In certain cases, despite concerns about a person's behaviour and evidence of a breach of FSMR or our Rules, we may decide that it is not appropriate to take formal disciplinary action having regard to all the circumstances of the case. In such cases, instead of a financial penalty or public censure, we may decide to give the person concerned a private warning. This is consistent with our risk-based approach to enforcement.",obligation
"The second is where an Insider discloses Inside Information to another person otherwise than in the proper course of the exercise of his employment, profession or duties.",obligation
"This following guidance sets out the Regulator's expectations for prudent valuation practices, including adequate systems and controls and valuation methodologies, for the purpose of Section 2.4 of these Rules. ",obligation
AML/TFS COMPLIANCE AND THIRD PARTIES,non-obligation
This chapter applies to an Authorised Person conducting a Regulated Activity in relation to Virtual Assets.,non-obligation
"The liability in (1) does not apply if: (a) the loss, theft or misappropriation of the Payment Instrument was not detectable by the Payer prior to the unauthorised Payment Transaction; or (b) the loss was caused by acts or omissions of an Employee, agent or branch of a Payment Service Provider or of an entity which carried out activities on behalf of the Payment Service Provider.",obligation
"For Institutions forming part of a Group headed by a Non-ADGM Financial Institution, the Regulator may require disclosure of part or all of any existing Recovery Plans prepared at the Group level at the request of the supervisory authorities in jurisdictions other than the ADGM of any Group Entities. The Regulator may determine that such a disclosure satisfies the requirements under subsection (1).",non-obligation
"Every Reporting UAE Financial Institution that obtains or creates records, as required under these Regulations, in a language other than English shall, upon request, provide an English translation to the Regulatory Authority. ",obligation
"In instances where rated entities have, or are simultaneously pursuing, oversight functions related to the Credit Rating Agency, the Credit Rating Agency must use different Employees to conduct its rating actions than those Employees involved in its oversight issues.",obligation
Non-execution or defective or late execution of Payment Transactions initiated by the Payer. This Rule applies where a Payment Order is initiated directly by the Payer.,obligation
 ,non-obligation
Real Estate Investment Trusts (REITs),non-obligation
A Sub-Fund of an Umbrella Fund is not a Feeder Fund.,obligation
"The Regulator may, by Rules, extend the requirements applicable to a Reporting Entity to any person who intends to undertake any activity specified in subsections (1)(a), (b) or (c) where it considers appropriate to do so.",non-obligation
"The Application for the registration of a Public Fund shall be made to the Regulator by the Fund Manager or, if the Fund is an Investment Trust, jointly by the Fund Manager and the Trustee of that Fund.",obligation
Structure of the Appeals Panel,non-obligation
Conflicts of interest,non-obligation
Add-on for foreign exchange derivatives. The effective notional for foreign exchange derivatives is calculated in accordance with the following formula: where i ε HSj refers to trades of hedging set HSj,obligation
"A Relevant Person should undertake appropriate CDD in a manner proportionate to the customer's money laundering risks. This means that all customers are subject to CDD under Rule 8.3.1. However, for high-risk customers, additional Enhanced Customer Due Diligence measures should also be undertaken under Rule 8.4.1. For customers having a low-risk rating, the requirements under Rule 8.3.1 may be modified according to the assessed risk, in accordance with Rule 8.5.1.",obligation
"The Regulator may require an Applicant to provide information which the Applicant is required to provide to it under this section in such form, or to verify it in such a way, as the Regulator may direct.",non-obligation
The Regulator maintains a list of Public Funds which have been registered on its Public Register.,obligation
"Power to require documents or information . During an investigation, the Investigator may obtain relevant information and/or documents either on a compulsory basis, principally through the exercise of its powers under section 206(1)(b) and (c) of FSMR, or on a voluntary basis.",obligation
An Authorised Person must calculate its Securities Underwriting Risk Capital Requirement by: (a) applying its internally developed Market Risk model which has been approved by the Regulator for this purpose; or (b) applying the Rules in Section A6.8.,obligation
Investigations. Commencement of Investigations,non-obligation
"The division of responsibilities between the Governing Body and the senior management should be clearly established and set out in writing. In assigning duties, the Governing Body should take care that no one individual has unfettered powers in making material decisions. ",obligation
"A communication addressed to a Professional Client may not need to include the same information, or be presented in the same way as, a communication addressed to a Retail Client.",obligation
Principles for business line mapping. Processes should be in place to define the mapping of any new activities or products and the mapping process to business lines should be subject to independent review. Table  Mapping of Business Lines  ,non-obligation
"The term Employee is defined in the Glossary (""GLO"") widely and includes members of the Governing Body or Directors and Senior Managers of the Authorised Person. Therefore, the requirements relating to Employees in Rules 3.3.19, 3.3.20, 3.3.21 and 3.3.42 apply to all Employees including those across the organisation. ",obligation
Maturity Mismatches,non-obligation
A PFP Operator must ensure that the information published in accordance with Rule 18.5.1 is updated to reflect material changes and notice of such material change is provided to PFP Clients within a reasonable timeframe following such change.,obligation
But subsection (1) does not apply if the discontinuance of the proceedings concerned results in the granting of an application made by the person to whom the warning or decision notice was given.,obligation
"The Regulator shall establish, maintain and keep up to date on its website a public register in order to identify the classes of OTC Derivatives subject to the clearing obligation.",obligation
LIQUIDITY RISK,non-obligation
"If an Authorised Person delegates the management of its Liquidity Risk in accordance with (1), the requirements in this Chapter continue to apply to the Authorised Person.",obligation
Risk mitigation. Authorised Persons should revalue their Collateral and mitigation instruments on a regular basis. The method and frequency of revaluation depends on the nature of the hedge and the products involved.,obligation
"Without prejudice to the decision by competent authorities of the trading venue and of the Recognised Clearing House, access shall be made possible by the trading venue within three months of a positive response to a request for access.",obligation
"The Regulator may, by sending a notice in writing, require an Authorised Person or Recognised Body to provide a report by a Skilled Person. The Regulator may require the report to be in whatever form it specifies in the notice.",non-obligation
Operating a Private Financing Platform is a specified kind of activity.,obligation
"The level of compensation paid to Unitholders, and the Fund Manager's ability (or otherwise) to meet claims for compensation in full, may also be relevant.",obligation
If the Fund is structured as an Investment Trust: (a) the Fund Manager must notify the Trustee of the matters specified in (2); (b) the Trustee must also: (i) take reasonable steps to ensure that the Fund Manager complies with the matters specified in (1) and (2); and (ii) provide any other notification required under these Rules.,obligation
The Regulator may direct the Fund Manager of a Private Credit Fund to conduct more frequent stress testing and scenario analysis.,obligation
A Fund Manager of an Investment Trust must ensure that instructions it gives to the Trustee in relation to the Fund Property are in accordance with the Trust Deed and the Prospectus.,obligation
"In (1), if the figure for annual gross income in any of the previous three years is zero or negative an Authorised Person must exclude such amounts from the calculation of the average.",obligation
"If an Ownership Transfer takes place in relation to a Recognised Investment Exchange, the exchange must as soon as practicable after becoming aware of the transfer publish such particulars relating to the transfer as the Regulator may reasonably require.",obligation
Calculation of the Market Risk Capital Requirement,non-obligation
Nothing in this section affects the powers that any person or the Court may have apart from this section.,obligation
Delegation to a Service Provider does not relieve the Fund Manager or Trustee from accountability for the proper conduct of a delegated activity.,obligation
Any power conferred on the Regulator to make Rules is exercisable in writing.,non-obligation
"An Authorised Person must ensure compliance with appropriate standards for responsible and sustainable sourcing in regard to (i) its products, services and activities, (ii) activities of its users, and (iii) Accepted Spot Commodities.",obligation
The following provisions of this Chapter set out the Regulator's views on conduct that contravenes paragraphs (a) and (b) of section 92(4).,obligation
Non-execution or defective or late execution of Payment Transactions initiated by the Payee. This Rule applies where a Payment Order is initiated by the Payee.,obligation
The Regulator may set or adopt standards or guidelines for the purpose of a Difference of Treatment Valuation if such a valuation is required or proposed.,non-obligation
"The Regulatory Authority has the power to do whatever it deems necessary for or in connection with, or reasonably incidental to, performing its functions and exercising its powers granted under these Regulations or the Cabinet Resolution, inclusive of but not limited to: (a) issuing guidance and directives pursuant thereto; and (b) delegating its duties and powers under these Regulations or the Cabinet Resolution to Designated Officers.  ",non-obligation
PART 3 - CRCOM. Categorisation of Credit Risk Exposures (CR Exposures),obligation
"In assessing a Resolution Plan, the Regulator may carry out a resolvability assessment with respect to the Institution. Such an assessment shall determine the extent to which the Institution is resolvable.",obligation
"Revocation of a Payment Order. In the case of a Direct Debit, the Payer may not revoke the Payment Order after the end of the day preceding the day agreed for debiting the Money.",obligation
Exposures to Issuers. An Authorised Person which receives cash on a repurchase agreement must treat the cash as if it is on its balance sheet and in accordance with Sections 4.9 and 4.13. Any Collateral received against repurchase agreements or Securities and commodities borrowing must also be treated as a balance sheet item under Sections 4.9 and 4.13.,obligation
General requirements,non-obligation
"In accordance with Rule 6.11.3, an Authorised Person seeking to apply the Standardised Approach or the Alternative Standardised Approach must develop specific policies and have documented criteria for mapping gross income for current business lines and activities into the Standardised Approach or the Alternative Standardised Approach. The criteria must be reviewed and adjusted for new or changing business activities as appropriate. The principles for business line mapping are set out below. ",obligation
"Conflicts of Interest: If arrangements made by an Authorised Person to manage conflicts of interest in accordance with Principle 7 are not sufficient to ensure, with reasonable confidence, that risks of damage to the interests of a Client will be prevented, the Authorised Person must clearly disclose the general nature and/or sources of conflicts of interest to the Client before undertaking business for the Client. ",obligation
"The person may withdraw or vary the undertaking at any time, but only with the consent of the Regulator.",obligation
"A Fund Manager of a Domestic Fund which is an Exempt Fund or a Qualified Investor Fund must not, and must not cause any other Person to, make an Offer of Units of such a Fund in a manner that would result in a breach of the requirements in Rules 3.3.3 or 3.3.4 as is applicable to that Fund.",obligation
"A Discontinuance or Suspension by the Regulator on its own initiative takes effect (a) immediately, if the notice states that that is the case; or (b) in any other case, on such date as may be specified in that notice.",obligation
A person exercising a resolution function under these Regulations shall have regard to the Resolution Objectives if they are relevant to that function.,obligation
"AT1 Deductions - investments in AT1 Capital instruments of Relevant Entities. For the purposes of Rule 3.11.4(b), (c) and (d), the amount of holdings of AT1 Capital instruments of Relevant Entities to be deducted must be calculated on the basis of the gross long positions.",non-obligation
"Notification. The Fund Manager or, if appointed, the Trustee, of an ADGM Green Fund or an ADGM Climate Transition Fund must advise the Regulator immediately in writing if it becomes aware or has reasonable grounds to believe that a material breach of the ADGM Green Fund Rules or the ADGM Climate Transition Funds Rules by an ADGM Green Fund or an ADGM Climate Transition Fund has or may have occurred or may be about to occur.",obligation
Listing Rules,non-obligation
is not made by way of a financial promotion as defined in Schedule 2 of the FSMR.,obligation
The reference in subsection (2)(c) to the beginning of insolvency proceedings is to (a) the presentation of a petition for Winding Up; (b) the application for an administration order or the passing of a resolution for voluntary Winding Up; or (c) the appointment of an Administrative Receiver.,obligation
"If the Regulator proposes to vary an Approval or varies an Approval with immediate effect, it must give each of the Interested Parties written notice.",non-obligation
REQUIREMENTS SPECIFIC TO PRIVATE CREDIT FUNDS,non-obligation
"The Financial Promotion Restriction does not apply to any communication by, or on behalf of, a Body Corporate, a Partnership, a single individual or a Group of Connected Individuals or an officer of them which relates to a transaction falling within sub-paragraph (2).",obligation
Periodic Reports,non-obligation
A Credit Rating Agency is not subject to PRU including capital requirements.,obligation
"Impact and risk ratings. The impact and risk rating is an assessment of the potential adverse consequences that could follow from the failure of, or significant misconduct by, a firm. The potential adverse consequences include not only the direct financial impact on the firm's customers, counterparties and stakeholders, but also the potential for damage to our reputation and objectives.",non-obligation
"A Captive Insurer must have in place appropriate systems and controls to enable it to: (a) monitor its minimum capital and solvency requirements; and (b) show, at all times, whether it complies with this Chapter.",obligation
"Contents of the interim report. The Fund Manager must produce an interim report which contains: (a) particulars of any material issues raised by the Eligible Custodian and, if applicable, the Trustee, the investment committee or any Person providing oversight in relation to the Fund; and (b) matters required to be included in the Fund Manager's report under Rule 16.4.7.",obligation
Application,non-obligation
SUPERVISORY AND ENFORCEMENT POWERS,non-obligation
Market Risk systems and controls,non-obligation
"The Regulator may (a) revoke a Direction; or (b) vary it on the application, or with the consent, of the Recognised Body or Remote Body to which it relates.",non-obligation
PART 3 - CRCOM. Calculation of the CRCOM,non-obligation
A Requirement is excessive if (a) it is not required under any enactment or rule of law in the Abu Dhabi Global Market; and (b) either (i) it is not justified as pursuing a reasonable regulatory objective; or (ii) it is disproportionate to the end to be achieved.,obligation
Guidance,non-obligation
"Evaluation of the IRAP and ICAAP. The SREP evaluation of the IRAP and, where applicable, the ICAAP covers all activities of an Authorised Person and takes all relevant data collected during the supervisory process into account. The SREP evaluation process will use desk based reviews, firm visits and meetings to arrive at a final view.",obligation
The other party is entitled to recover (a) any money or other property paid or transferred by him under the Agreement; and (b) compensation for any loss sustained by him as a result of having parted with it.,obligation
Indemnity and effective date,non-obligation
"For residents of the U.A.E., the UAE Pass may be used to identify and verify the identity of a customer who is a Natural Person, and thereby satisfy the requirement to verify the address of that customer only where the UAE Pass is duly authenticated by the Relevant Person.",obligation
"Pursuant to Section 91 of the FSMR, the Regulator prescribes the modification to Part 7 of those Regulations necessary for the purposes of transferring a Fund's property or liability to another Fund.",obligation
The powers of a temporary administrator specified in an instrument of appointment under subsection (4) (a) shall be based on what is proportionate in the circumstances; and (b) shall comply with the Companies Regulations 2015.,obligation
"For the purposes of Rule 9.15.1(a), the six year period commences from the date the Credit Rating is disclosed to the public or distributed by subscription.",obligation
The meeting procedures under (1) in relation to Public Funds must comply with the provisions in APP 2. Any provisions in such procedures that are inconsistent with the procedures in APP 2 are void.,obligation
"Run-off Plan  Regulator withdraws Captive Insurer's permission If the Regulator withdraws a Captive Insurer's permission to effect Contracts of Insurance in respect of the Captive Insurer's entire Insurance Business or the entire Insurance Business of a Captive Cell or Long-Term Insurance Fund, the Captive Insurer must, within twenty-eight days of the written notice of withdrawal of permission (or, if later, the period specified in that notice), provide the Regulator with a written run-off plan in respect of that Insurance Business.",obligation
"A Relevant Person, other than a Representative Office, must appoint an individual to act as a deputy MLRO of the Relevant Person to fulfil the role of the MLRO in his absence.",obligation
"Eligible Green Fund Property may track or be included in one or more EU Paris Aligned Benchmarks.  For example, a Fund may track or include securities from multiple EU Paris Aligned Benchmarks.",obligation
" Where a CR Exposure which is not past due has a Credit Quality Grade which corresponds to a risk weight of 150%, an Authorised Person may apply the appropriate treatment and risk weights set out in Rules 4.12.24 to 4.12.26. Cash items",obligation
"If any of the reasons contained in a decision notice to which this section applies relates to a matter which (a) identifies a person (the ""Third Party"") other than the person to whom the decision notice is given; and (b) in the opinion of the Regulator, is prejudicial to the Third Party; a copy of the notice must be given to the Third Party.",obligation
Application This section applies to a Specified Benchmark Information Provider.,obligation
"BACKGROUND The types of APIs SOAP is another methodology and differs from REST especially in that it only uses one format, XML. SOAP also allows an application to programme another application directly using a wide degree of functions. Given these attributes, and the wide use of the XML standard in financial services, SOAP is like REST a commonly-used API methodology in the industry. ",non-obligation
"Action against an Authorised Person. Each Authorised Person must notify the Regulator immediately if: (1) civil proceedings are brought against the Authorised Person and the amount of the claim is significant in relation to the Authorised Persons financial resources or its reputation; or (2) the Authorised Person is prosecuted for, or convicted of, any offence involving fraud or dishonesty, or any penalties are imposed on it for tax evasion. ",obligation
Connected Persons. Persons connected with an Applicant,non-obligation
Foreign banking secrecy laws lack extraterritorial effect and thus do not apply in the ADGM; entities regulated by the Regulator and their clients are not prevented from complying with obligations to disclose information related to financial services activities conducted in or from the ADGM.,non-obligation
Market Risk systems and controls,non-obligation
The Regulator shall as soon as is practicable notify the Registrar of Companies where it suspends or withdraws the registration of a DNFBP.,obligation
Proceedings before the Appeals Panel shall be determined on a balance of probabilities.,obligation
Evidence on authentication and execution of Third Party Transactions,obligation
"If the Applicant (a) in relation to a particular Regulated Activity, is exempt from the General Prohibition as a result of section 16(3); but (b) has applied for a Financial Services Permission in relation to another Regulated Activity; the Application is to be treated as relating to all the Regulated Activities which, if a Financial Services Permission is granted, the Applicant will carry on.",obligation
"An Authorised Person must ensure that appropriate verification, whether internal or external, is performed in relation to any disclosure, and take all reasonable steps to ensure its accuracy and timeliness.",obligation
"In addition, the systems and controls mentioned in Rule 11.2.1 should be established and maintained by a Relevant Person taking into account its risk assessment under Chapters 6 and 7. In relation to the term ""make appropriate use"" in Rule 11.2.1, this may mean that a Relevant Person cannot undertake a Transaction for or on behalf of a Person or that it may need to undertake further due diligence in respect of such a Person.",obligation
"When an Authorised Person applies to the Regulator, for that individual to be an Approved Person, the individual must satisfy the Regulator and the Authorised Person that he is a fit and proper person to carry out the role. ",obligation
Due Diligence,non-obligation
"Credit Rating Agency Employees must take all reasonable measures to protect all property and records belonging to or in possession of the Credit Rating Agency from fraud, theft or misuse.",obligation
A Fund Manager must make and retain accounting and other records that are necessary: (a) to enable it to comply with Rules; and (b) to demonstrate at any time that such compliance has been achieved.,obligation
"A communication addressed to a Professional Client may not need to include the same information, or be presented in the same way, as a communication addressed to a Retail Client.",obligation
"If the Regulator decides to give a direction under (3) to a particular Authorised Person, the Authorised Person may refer the matter to the Regulatory Committee for review.",obligation
"Upon receipt of a notice of a reference from an executive decision made by the Appeals Panel constituted by a sub-panel of one member, the President of the Appeals Panel shall, without undue delay select a sub-panel of at least three members of the Appeals Panel, one of whom may be its Chair, to exercise the powers and perform the functions of the Appeals Panel to hear and determine the reference.",obligation
"The Regulatory Authority is designated as the Regulatory Authority for the ADGM, for the purposes of the Cabinet Resolution, and has such functions and powers as are conferred, or expressed to be conferred, on it: (a)      by or under these Regulations; (b) by or under the Cabinet Resolution; (c) by any other instrument or enactment issued by the ADGM Board of Directors; and (d) by the Competent Authority or the Government from time to time.",non-obligation
A Representative Office must not: (1)  share an office with another Authorised Person; (2) represent anyone other than itself or a member of its Group; or (3) permit any staff member to be an Employee of another Authorised Person or Recognised Body.,obligation
" The effective notional for each currency pair, given by the above formula, is the sum of the trade-level adjusted notional amounts multiplied by the supervisory delta adjustments and the maturity factor. ",obligation
"The Regulator may, by Rules, prescribe the circumstances in which a Reporting Entity need not comply with the disclosure requirement in subsection (1).",non-obligation
Withdrawal of a Financial Services Permission,non-obligation
Client Assets,non-obligation
Co operation may include the sharing of information which the Regulator is not prevented from disclosing.,obligation
If a contravention of these Regulations committed by a Body Corporate is shown (a) to have been committed with the consent or connivance of an Officer; or (b) to be attributable to any neglect on his part; the Officer as well as the Body Corporate commits the contravention and shall be liable to be proceeded against and punished accordingly.,obligation
"Where the Regulator (a) transfers some but not all of the rights, assets or liabilities of an Institution in Resolution to another entity; or (b) exercises the power in section 58(1)(p) to cancel or modify the terms of a contract to which the Institution in Resolution is a party or substitute a Recipient as a party, the arrangements specified in subsection (2) and the counterparties of such arrangements shall, subject to subsection (4), be protected.",obligation
" In relation to Rule 4.14.57(c), the Authorised Person should also consider whether a line, or facility, is committed or uncommitted. A line is considered to be uncommitted if it is unconditionally cancellable without prior notice by the Authorised Person. They also differ according to whether the securitised Exposures are committed retail credit lines or credit lines (such as revolving credit facilities).",obligation
"If the requirements of sub paragraph (2) are met, the Financial Promotion Restriction does not apply to any communication which is made with a view to or for the purposes of introducing the Recipient to (a) an Authorised Person who carries on the activity to which the communication relates; or (b) an Exempt Person where the communication relates to an activity in relation to which he is an Exempt Person.",obligation
Exclusions,non-obligation
"Whilst Rule 3.3.41 deals with two aspects of corporate governance, the requirements included in other provisions under Rules 3.2 and 3.3 also go to the heart of sound corporate governance by promoting prudent and sound management of the Authorised Persons business in the interest of its Customers and stakeholders. These requirements together are designed to promote sound corporate governance practices in Authorised Persons whilst also providing a greater degree of flexibility for Authorised Persons in establishing and implementing a corporate governance framework that are both appropriate and practicable to suit their operations. ",obligation
The Prospectus of a Foreign Fund made available by an Authorised Fund Manager or other Authorised Person must be available in the English language.,obligation
The Financial Promotion Restriction does not apply to any communication (a) which is a non real time communication or a Solicited Real Time Communication; (b) which is communicated by a Recognised Body or Remote Body; and (c) to which sub paragraph (2) or (3) applies.,obligation
Refusal of Third Party Transactions. The Third Party Provider must provide the notification in the agreed manner of the refusal as set out in Rule 20.2.2.,obligation
Additional content of the internal IRC model. The internal model should be based on data that are objective and up to date.,obligation
Amendments and subordinate legislation,non-obligation
Each Authorised Person and Recognised Body must appoint an Auditor to fill any vacancy in the office of Auditor and ensure that the replacement Auditor can take up office at the time the vacancy arises or as soon as reasonably practicable.,obligation
"Records: Such records, however stored, must be capable of reproduction on paper within a reasonable period not exceeding three Business Days. ",obligation
"Where a responsibility has been allocated to more than one individual, the record must show clearly how that responsibility is allocated between the individuals. ",obligation
An Authorised Person conducting a Regulated Activity in relation to Spot Commodities must only allow Accepted Spot Commodities.,obligation
"There is excluded from sub paragraph (1) any certificate or other instrument which confers rights in respect of two or more investments issued by different persons, or in respect of two or more different investments of the kind specified by paragraph 90 and issued by the same person.",obligation
Derivatives and long settlement transactions  Standardised Approach to Counterparty Credit Risk (SA-CCR). The exposure at default (EAD) of Derivative transactions (OTC and exchange-traded) and long settlement transactions must be calculated in accordance with this Section unless the Authorised Person has been granted permission by the Regulator to use an internal model.,obligation
Collective Investment Fund Risk Capital Requirement,non-obligation
The following provisions have effect with respect to the application by a Recognised Body or Remote Body of property (other than Real Property) held by the Recognised Body or Remote Body as margin in relation to a Market Contract or as Default Fund Contribution.,obligation
"On an application made to it, the Regulator may vary a Recognition Order by adding or removing a specified service or activity or class of Financial Instruments.",obligation
"Regulator's power to require suspension or removal of Financial Instruments from Trading The Regulator may, for the purpose of protecting (a) the interests of investors; or (b) the orderly functioning of the financial markets; require an Institution or a class of Institutions to suspend or remove a Financial Instrument from Trading.",non-obligation
"Where business in a jurisdiction is of limited significance, disclosures may, at the discretion of the Actuary, be aggregated for those jurisdictions.",obligation
"Generally a firm will not be able to undertake mass marketing activities relating to Units of Exempt Funds because such marketing would not meet the Private Placement requirement, and would be likely to amount to a public offer, which can only be made in respect of a Unit of a Public Fund.",obligation
"The Payment Service Provider must ensure that appropriate means are available at all times to enable a Payment Service User to notify the Payment Service Provider of the loss, theft, misappropriation or unauthorised use of the Payment Instrument.",obligation
"Unless a Rule deals with an issue of Securities separately or the context otherwise requires, a provision of Section A6.8 that deals with Underwriting also applies to sub Underwriting.",obligation
Operational requirements for use of external credit assessments. The treatment outlined in Rule 4.14.24 also applies to Exposures in the Authorised Person's Trading Book. An Authorised Person's Capital Requirement for such Exposures held in the Trading Book can be no less than the amount required under the Non Trading Book. ,obligation
"These Rules apply to an Authorised Person in accordance with both its status as a Domestic Firm or as a Branch and, secondly, its Category as determined under Section 1.3.",non-obligation
"API REQUIREMENTS It is recommended that an organisation should first identify why it wants to develop and provide (or consume) an API, who the stakeholders within the organisation are, who the audience for the API will be, the systems and business processes involved and the actors/system that the API will interact with or replace. ",obligation
"Principle 2  Due skill, care and diligence. An individual must act with due skill, care and diligence in carrying out every oversight function.",obligation
"Each Authorised Person and Recognised Body must take reasonable care to ensure that every key business Document which is made available to third parties in connection with the Authorised Person or Recognised Body carrying on a Regulated Activity, or activity set out under a Recognition Order, in or from the ADGM includes one of the disclosures under this Rule.",obligation
"Application. This Chapter applies to the Fund Manager of a Domestic Fund which is a Public Fund, an Eligible Custodian and, where appropriate, a Trustee, and, to Persons appointed to perform the oversight function for such a Fund, to the extent specified in Rule 13.3.5.",obligation
Provision of notifications and reports,non-obligation
"A system should be in place to ensure that dividends are accounted for as soon as stocks are quoted ex-dividend, unless, as with some foreign stocks, it is prudent to account for them only on receipt. Fixed interest dividends and interest should be accrued at each point unless the level of materiality makes a longer interval appropriate. Similar considerations apply to the expenses of the Fund.",obligation
"The master list must detail: (i) the name of each account; (ii) each account number; (iii) the custodian, sub-custodian or depository (if the Authorised Person itself is not Providing Custody); (iv) whether the account is currently open or closed; and (v) the date of opening or closure.",obligation
"For the purposes of (2), where a Fund Manager makes arrangements with other Authorised Persons or Persons in other jurisdictions to Offer to issue or sell the Units of a Qualified Investor Fund, then it must take reasonable steps to ensure that those Authorised Persons or other Persons do not Offer to issue or sell the Units in a manner that would result in a breach of the conditions in Rule 3.3.4.",obligation
"In these Rules, Authorised Persons are assigned to ""Categories"" to create a clear framework for determining the provisions of PRU applying to each Authorised Person. The Rules in this Section enable an Authorised Person to determine into which Category it falls.",obligation
 Any PSE which exhibits risk characteristics of a commercial enterprise should be treated in accordance with Rules 4.12.13 to 4.12.15. ,obligation
"For the purposes of section 92(6), the dissemination of information by a person acting in the capacity of a journalist is to be assessed taking into account the codes governing his profession unless he derives, directly or indirectly, any advantage or profits from the dissemination of the information.",non-obligation
The Principles for Representative Offices have the status of Rules and are a general statement of fundamental regulatory requirements which apply alongside the other Rules including in relation to new or unforeseen situations which may not be covered elsewhere by a specific Rule. Rules in other areas of this Rulebook build upon these fundamental principles. Consequently the Rules and Guidance elsewhere should not be seen as exhausting the implications of the Principles.,obligation
"Relevant Persons are required to register on goAML upon receipt of their Financial Services Permission, Recognition Order or registration licence in order to submit SAR/STRs.",obligation
Applicable legislation,non-obligation
Power to issue relief,non-obligation
The Regulator may appoint the temporary administrator under subsection (1) either to (a) replace the Management of the Institution for a specified period (which may be extended by the Regulator); or (b) work for a specified period (which may be extended by the Regulator) with the Management of the Institution.,non-obligation
[Deleted],non-obligation
"An Authorised Person may omit certain disclosures if the omitted item is: (a) not material, in accordance with the concept of materiality under the International Financial Reporting Standards, (b) proprietary in nature, and the disclosure of the relevant information to the public would undermine the Firm's competitive position or render the Firm's investments in products and systems less valuable, or (c) confidential in nature, and the disclosure of the relevant information would violate or jeopardise confidentiality agreements with Clients or Counterparties.",obligation
Ex-ante judicial approval,non-obligation
Litigation Costs,non-obligation
"Group annual accounts  A parent company that prepares group accounts should prepare ESG disclosures on the basis of the turnover of the group for the purposes of the company turnover threshold in Section 399A(2)(a) of the CR, and also with reference to provisions in Section 398 of the CR on preparation of group accounts by a parent company. ",obligation
"Working day 0. For the purposes of Section A6.8, working day 0 is the business day on which a firm that is Underwriting or sub Underwriting becomes unconditionally committed to accepting a known quantity of Securities at a specified price.",non-obligation
"The Regulator will in assessing if an applicant is fit and proper, consider the cumulative effect of matters that, if considered individually, may be regarded as insufficient to give reasonable cause to doubt the fitness and propriety of the applicant.",obligation
"The SREP in detail. It is envisaged that the Regulator will use a range of supervisory tools of qualitative or quantitative nature to perform the SREP. The SREP is not intended as, and should not constitute, a parallel or secondary IRAP or ICAAP. Its purpose is to evaluate the quality, completeness and consistency of the IRAP or ICAAP of the Authorised Person. ",obligation
Proceedings of the oversight provider. The Persons providing the oversight function for a Fund must conduct and regulate their proceedings in such a manner so as to be able to discharge the duties and responsibilities relating to the oversight function efficiently and effectively in accordance with the requirements of the FSMR and these Rules.,obligation
"The notification requirement in Rule 8.10.8(c) extends to investigations relating to any Employee or agent of an Authorised Person, Recognised Body or a member of its Group, provided the conduct investigated relates to or impacts on the affairs of the Authorised Person or Recognised Body. ",obligation
The Authorised Person acting as the Investment Manager of an ADGM Green Portfolio must provide a copy of the attestation obtained for the purposes of Rule 3.8.6 to each Client with whom it has entered into a Discretionary Portfolio Management Agreement in respect of such ADGM Green Portfolio at least on an annual basis and upon request by the Client.,obligation
"Available Stable Funding (ASF). Where the value of a Derivative Contract represents a liability for an Authorised Person, the Authorised Person must: (a) calculate the negative value of the liability as the replacement cost for the contract, obtained by marking-to-market; and (b) deduct any collateral posted in the form of variation margin from the negative replacement cost amount.",obligation
Cooperation with auditors,non-obligation
"maintained in the name of: (i) if an Authorised Person is Domestic Firm, the Authorised Person or a Nominee Company; (ii) if an Authorised Person is a Branch, a Nominee Company controlled by the Authorised Person; or (iii) in the name of the Client, unless the Client is an Authorised Person, in which case Safe Custody Assets held in the Client Account must be registered in the name of the Client of that Authorised Person.",obligation
"For the purposes of Rule 9.2.4(3), an Authorised Person should consider factors including: a. the term structure of its liabilities; b. the credit sensitivity of its liabilities; c. the mix of secured and unsecured funding; d. concentrations among its liability providers or related Groups of liability providers; e. reliance on particular instruments or products; f. the geographical location of liability providers; and g. reliance on intra Group funding.",non-obligation
